	Movie	Genre	Writer	Title	Path
1110	White Ribbon, The	['Crime', 'Drama', 'Mystery']	['Michael Haneke']	White_Ribbon	../data/scraping/texts/White_Ribbon.txt
1111	White Squall	['Adventure', 'Drama']	['Charles Gieg Jr', 'Felix Sutton', 'Todd Robinson']	White_Squall	../data/scraping/texts/White_Squall.txt
1112	Whiteout	['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']	['Jon Hoeber', 'Erich Hoeber', 'Greg Rucka']	Whiteout	../data/scraping/texts/Whiteout.txt
1113	Who's Your Daddy	['Comedy']	['Maria Veltre Druse', 'Jack Sekowski']	Who's_Your_Daddy	../data/scraping/texts/Who's_Your_Daddy.txt
1114	Wild At Heart	['Crime', 'Drama', 'Romance', 'Thriller']	['David Lynch']	Wild_At_Heart	../data/scraping/texts/Wild_At_Heart.txt
1115	Wild Bunch, The	['Action', 'Western']	['Walon Green', 'Sam Peckinpah']	Wild_Bunch	../data/scraping/texts/Wild_Bunch.txt
1116	Wild Hogs	['Action', 'Adventure', 'Comedy']	['Brad Copeland']	Wild_Hogs	../data/scraping/texts/Wild_Hogs.txt
1117	Wild Things	['Crime', 'Drama']	['Stephen Peters', 'Kem Nunn']	Wild_Things	../data/scraping/texts/Wild_Things.txt
1118	Wild Things: Diamonds in the Rough	['Action', 'Drama', 'Mystery', 'Thriller']	['Andy Hurst', 'Ross Helford']	Wild_Things:_Diamonds_in_the_Rough	../data/scraping/texts/Wild_Things:_Diamonds_in_the_Rough.txt
1119	Wild Wild West	['Action', 'Comedy', 'Sci-Fi', 'Western']	['S. S. Wilson', 'Brent Maddock', 'Jeffrey Price', 'Peter S. Seaman', 'Jim Thomas', 'John Thomas']	Wild_Wild_West	../data/scraping/texts/Wild_Wild_West.txt
1120	Willow	['Action', 'Adventure', 'Comedy', 'Fantasy']	['George Lucas', 'Bob Dolman']	Willow	../data/scraping/texts/Willow.txt
1121	Win Win	['Comedy', 'Drama']	['Tom McCarthy']	Win_Win	../data/scraping/texts/Win_Win.txt
1122	Wind Chill	['Horror', 'Thriller']	['Joseph Gangemi', 'Steven Katz']	Wind_Chill	../data/scraping/texts/Wind_Chill.txt
1123	Withnail and I	['Comedy']	['Bruce Robinson']	Withnail_and_I	../data/scraping/texts/Withnail_and_I.txt
1124	Witness	['Crime', 'Drama', 'Romance', 'Thriller']	['Earl W. Wallace', 'Pamela Wallace', 'William Kelley']	Witness	../data/scraping/texts/Witness.txt
1125	Wizard of Oz, The	['Adventure', 'Family', 'Fantasy', 'Musical']	['Noel Langley', 'Florence Ryerson', 'Edgar Allen Woolf']	Wizard_of_Oz	../data/scraping/texts/Wizard_of_Oz.txt
1126	Wolf of Wall Street, The	['Comedy', 'Crime']	['Terence Winter', 'Jordan Belfort']	Wolf_of_Wall_Street	../data/scraping/texts/Wolf_of_Wall_Street.txt
1127	Wonder Boys	['Comedy', 'Drama']	['Steven Kloves']	Wonder_Boys	../data/scraping/texts/Wonder_Boys.txt
1128	Wonder Woman	['Action', 'Adventure', 'Fantasy']	['Allan Heinberg', 'Zack Snyder', 'Jason Fuchs']	Wonder_Woman	../data/scraping/texts/Wonder_Woman.txt
1129	Woodsman, The	['Drama']	['Steven Fechter', 'Nicole Kassell']	Woodsman	../data/scraping/texts/Woodsman.txt
1130	World is not Enough, The	['Action', 'Thriller', 'Adventure']	['Neal Purvis', 'Robert Wade', 'Bruce Feirstein', 'Ian Fleming']	World_is_not_Enough	../data/scraping/texts/World_is_not_Enough.txt
1131	Wrestler, The	['Drama']	['Rob Siegel']	Wrestler	../data/scraping/texts/Wrestler.txt
1132	X-Files: Fight the Future, The	['Action', 'Sci-Fi', 'Thriller']	['Chris Carter']	X-Files:_Fight_the_Future	../data/scraping/texts/X-Files:_Fight_the_Future.txt
1133	X-Men	['Action', 'Sci-Fi']	['Ed Solomon', 'Christopher McQuarrie', 'Tom DeSanto', 'Bryan Singer']	X-Men	../data/scraping/texts/X-Men.txt
1134	X-Men Origins: Wolverine	['Action', 'Fantasy', 'Sci-Fi', 'Thriller']	['David Benioff', 'Skip Woods']	X-Men_Origins:_Wolverine	../data/scraping/texts/X-Men_Origins:_Wolverine.txt
1135	xXx	['Action', 'Adventure', 'Thriller']	['Rich Wilkes']	xXx	../data/scraping/texts/xXx.txt
1136	Year One	['Adventure', 'Comedy']	['Harold Ramis', 'Gene Stupnitsky', 'Lee Eisenberg']	Year_One	../data/scraping/texts/Year_One.txt
1137	Yes Man	['Comedy', 'Romance']	['Nicholas Stoller', 'Danny Wallace']	Yes_Man	../data/scraping/texts/Yes_Man.txt
1138	You Can Count On Me	['Drama']	['Kenneth Lonergan']	You_Can_Count_On_Me	../data/scraping/texts/You_Can_Count_On_Me.txt
1139	You've Got Mail	['Comedy', 'Romance']	['Nora Ephron', 'Delia Ephron']	You've_Got_Mail	../data/scraping/texts/You've_Got_Mail.txt
1140	Youth in Revolt	['Comedy', 'Drama', 'Romance']	['Gustin Nash']	Youth_in_Revolt	../data/scraping/texts/Youth_in_Revolt.txt
1141	Zero Dark Thirty	['Drama', 'Thriller']	['Mark Boal']	Zero_Dark_Thirty	../data/scraping/texts/Zero_Dark_Thirty.txt
1142	Zerophilia	['Comedy', 'Romance']	['Martin Curland']	Zerophilia	../data/scraping/texts/Zerophilia.txt
1143	Zootopia	['Animation', 'Adventure', 'Comedy']	['Jared Bush', 'Phil Johnston']	Zootopia	../data/scraping/texts/Zootopia.txt
1144    10 Things I Hate About You  ['Comedy', 'Romance']   ['Karen McCullah Lutz', 'Kirsten Smith', 'William Shakespeare'] 10_Things_I_Hate_About_You  ../data/scraping/texts/10_Things_I_Hate_About_You.txt
